PC6,gemeente,nhh,bsr6et,pBehoudend_x,pCalculerend_x,pIdealistisch_x,pVolgend_x,pGemakzuchtig_x,pSober_x,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,WONING,WONVOOR45,WON_4564,WON_6574,WON_7584,WON_8594,WON_9504,WON_0514,P_HUURWON,P_KOOPWON,WOZWONING,G_GAS_WON,G_ELEK_WON,UITKMINAOW,AFS_SUPERM,AV1_SUPERM,AV3_SUPERM,AV5_SUPERM,STED,pBehoudend_y,pCalculerend_y,pIdealistisch_y,pVolgend_y,pGemakzuchtig_y,pSober_y,segments,seg_name,Adoption Rate,Referentie_2030,Vrijstaande_woning,2_onder_1_kap,Rijwoning_hoek,Rijwoning_tussen,Appartementen,dominant_built_type,Label_A_en_beter,Label_B,Label_C,Label_D,Label_E,Label_F,Label_G,dominant_energy_label,dominant_built_year,dominant_age_group
5223VJ,'s-Hertogenbosch,21,Gemakzuchtige ontplooiers,4.8,9.5,9.5,4.8,42.9,28.6,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,49.05,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223VK,'s-Hertogenbosch,22,Volgende socialen,9.1,9.1,4.5,54.5,9.1,13.6,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,22.05,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223VL,'s-Hertogenbosch,10,Behoudende afwijzers,40.0,20.0,10.0,30.0,0.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223VM,'s-Hertogenbosch,16,Volgende socialen,25.0,25.0,18.8,31.3,0.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VN,'s-Hertogenbosch,19,Volgende socialen,0.0,0.0,5.3,73.7,10.5,10.5,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,26.58,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VP,'s-Hertogenbosch,7,Sobere passieven,0.0,14.3,0.0,28.6,0.0,57.1,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VR,'s-Hertogenbosch,14,Gemakzuchtige ontplooiers,0.0,0.0,0.0,0.0,78.6,21.4,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,80.36,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VS,'s-Hertogenbosch,6,Gemakzuchtige ontplooiers,16.7,0.0,0.0,0.0,83.3,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,83.33,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VT,'s-Hertogenbosch,14,Gemakzuchtige ontplooiers,14.3,7.1,0.0,0.0,78.6,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,79.29,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VV,'s-Hertogenbosch,6,Gemakzuchtige ontplooiers,16.7,0.0,0.0,0.0,66.7,16.7,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,70.0,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VW,'s-Hertogenbosch,19,Gemakzuchtige ontplooiers,0.0,10.5,0.0,10.5,73.7,5.3,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,78.42,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VX,'s-Hertogenbosch,19,Volgende socialen,0.0,5.3,5.3,47.4,36.8,5.3,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,46.58,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223VZ,'s-Hertogenbosch,28,Calculerende individualisten,17.9,28.6,10.7,21.4,10.7,10.7,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,20.71,3395084,0.85,1.67,8.39,34.25,54.83,Appartementen,13.28,22.17,28.58,28.12,6.76,0.31,0.78,Label_C,WON_4564,INW_2544
5223WB,'s-Hertogenbosch,16,Calculerende individualisten,18.8,43.8,0.0,37.5,0.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223WD,'s-Hertogenbosch,4,Calculerende individualisten,25.0,75.0,0.0,0.0,0.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223WE,'s-Hertogenbosch,3,Volgende socialen,0.0,33.3,33.3,33.3,0.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223WV,'s-Hertogenbosch,99,Gemakzuchtige ontplooiers,10.1,9.1,1.0,28.3,41.4,10.1,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,50.2,1456300,0.5,0.0,0.0,0.0,99.5,Appartementen,99.5,0.0,0.0,0.0,0.0,0.0,0.5,Label_A_en_beter,WON_4564,INW_2544
5223XA,'s-Hertogenbosch,38,Volgende socialen,7.9,13.2,10.5,42.1,13.2,13.2,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,23.95,1999011,1.8,1.18,6.83,25.14,65.05,Appartementen,24.02,24.27,21.23,3.41,16.7,10.06,0.31,Label_B,WON_4564,INW_2544
5223XA,'s-Hertogenbosch,38,Volgende socialen,7.9,13.2,10.5,42.1,13.2,13.2,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,23.95,1999011,0.1,0.05,0.0,0.05,99.79,Appartementen,60.62,11.84,24.21,0.0,3.32,0.0,0.0,Label_A_en_beter,WON_4564,INW_2544
5223XA,'s-Hertogenbosch,38,Volgende socialen,7.9,13.2,10.5,42.1,13.2,13.2,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,23.95,8113897,1.8,1.18,6.83,25.14,65.05,Appartementen,24.02,24.27,21.23,3.41,16.7,10.06,0.31,Label_B,WON_4564,INW_2544
5223XA,'s-Hertogenbosch,38,Volgende socialen,7.9,13.2,10.5,42.1,13.2,13.2,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,23.95,8113897,0.1,0.05,0.0,0.05,99.79,Appartementen,60.62,11.84,24.21,0.0,3.32,0.0,0.0,Label_A_en_beter,WON_4564,INW_2544
5223XC,'s-Hertogenbosch,25,Sobere passieven,0.0,0.0,12.0,20.0,24.0,44.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,31.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XD,'s-Hertogenbosch,25,Sobere passieven,8.0,0.0,12.0,28.0,20.0,32.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,27.4,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XE,'s-Hertogenbosch,12,Gemakzuchtige ontplooiers,0.0,8.3,25.0,25.0,41.7,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,51.67,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XL,'s-Hertogenbosch,22,Gemakzuchtige ontplooiers,4.5,0.0,18.2,0.0,77.3,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,78.18,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XM,'s-Hertogenbosch,67,Gemakzuchtige ontplooiers,0.0,0.0,11.9,0.0,86.6,1.5,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,87.16,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XN,'s-Hertogenbosch,20,Volgende socialen,0.0,10.0,15.0,60.0,10.0,5.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,24.5,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XP,'s-Hertogenbosch,16,Gemakzuchtige ontplooiers,0.0,0.0,0.0,43.8,56.3,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,65.31,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XR,'s-Hertogenbosch,35,Gemakzuchtige ontplooiers,2.9,5.7,2.9,11.4,57.1,20.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,60.71,755979,0.82,0.23,29.07,56.51,13.36,Rijwoning_tussen,23.33,3.75,72.92,0.0,0.0,0.0,0.0,Label_C,WON_4564,INW_2544
5223XR,'s-Hertogenbosch,35,Gemakzuchtige ontplooiers,2.9,5.7,2.9,11.4,57.1,20.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,60.71,755979,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XR,'s-Hertogenbosch,35,Gemakzuchtige ontplooiers,2.9,5.7,2.9,11.4,57.1,20.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,60.71,711326,0.82,0.23,29.07,56.51,13.36,Rijwoning_tussen,23.33,3.75,72.92,0.0,0.0,0.0,0.0,Label_C,WON_4564,INW_2544
5223XR,'s-Hertogenbosch,35,Gemakzuchtige ontplooiers,2.9,5.7,2.9,11.4,57.1,20.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,60.71,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XS,'s-Hertogenbosch,60,Volgende socialen,6.7,23.3,28.3,38.3,1.7,1.7,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,9.25,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XT,'s-Hertogenbosch,16,Sobere passieven,6.3,0.0,6.3,0.0,25.0,62.5,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,30.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XV,'s-Hertogenbosch,17,Gemakzuchtige ontplooiers,0.0,5.9,0.0,0.0,52.9,41.2,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,55.59,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XW,'s-Hertogenbosch,18,Volgende socialen,0.0,0.0,5.6,77.8,11.1,5.6,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,26.67,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XX,'s-Hertogenbosch,20,Volgende socialen,10.0,0.0,10.0,60.0,20.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,34.5,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223XZ,'s-Hertogenbosch,26,Calculerende individualisten,23.1,34.6,7.7,30.8,3.8,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,13.27,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
5223ZL,'s-Hertogenbosch,33,Volgende socialen,12.1,30.3,3.0,33.3,15.2,6.1,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,27.73,1999011,1.8,1.18,6.83,25.14,65.05,Appartementen,24.02,24.27,21.23,3.41,16.7,10.06,0.31,Label_B,WON_4564,INW_2544
5223ZM,'s-Hertogenbosch,31,Volgende socialen,16.1,22.6,9.7,35.5,16.1,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,27.1,1999011,1.8,1.18,6.83,25.14,65.05,Appartementen,24.02,24.27,21.23,3.41,16.7,10.06,0.31,Label_B,WON_4564,INW_2544
5223ZN,'s-Hertogenbosch,32,Volgende socialen,9.4,25.0,21.9,25.0,18.8,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,30.16,1999011,1.8,1.18,6.83,25.14,65.05,Appartementen,24.02,24.27,21.23,3.41,16.7,10.06,0.31,Label_B,WON_4564,INW_2544
5223ZP,'s-Hertogenbosch,24,Calculerende individualisten,8.3,54.2,8.3,29.2,0.0,0.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,1999011,1.8,1.18,6.83,25.14,65.05,Appartementen,24.02,24.27,21.23,3.41,16.7,10.06,0.31,Label_B,WON_4564,INW_2544
5223ZR,'s-Hertogenbosch,20,Idealistische voortrekkers,0.0,0.0,45.0,40.0,0.0,15.0,11725.0,50.75,49.25,12.2,12.67,34.71,23.33,17.1,70.0,10.0,20.0,6355.0,49.88,28.09,6.14,14.87,1.8,6235.0,4.09,33.84,13.39,2.73,8.02,18.04,15.96,60.0,30.0,185.0,820.0,2360.0,13.09,0.4,2.9,14.3,26.9,2.0,8.3,13.2,14.0,23.0,32.1,9.4,4,S5,0.0,711326,1.17,2.61,16.04,38.46,41.72,Appartementen,17.21,46.41,23.86,0.52,6.26,3.0,2.74,Label_B,WON_4564,INW_2544
