Site;Type;Site #;Moment;Dates;Year;Season;2378-TCDD;12378-PCDD;123478-HxCDD;123678-HxCDD;123789-HxCDD;1234678-HpCDD;OCDD;2378-TCDF;12378-PeCDF;23478-PeCDF;123478-HxCDF;123678-HxCDF;234678-HxCDF;123789-HxCDF;1234678-HpCDF;1234789-HpCDF;OCDF;PCB-77;PCB-81;PCB-105;PCB-114;PCB-118;PCB-123;PCB-126;PCB-156;PCB-157;PCB-167;PCB-169;PCB-189;Total TCDF;Total TCDD;Total PeCDF;Total PeCDD;Total HxCDF;Total HxCDD;Total HpCDF;Total HpCDD;DF- TEQ;PCB - TEQ;TOTAL
North Platte, NE;Rural;21;23;05/01 - 05/26;2003;Spring;0,06609437;0,31634912;0,33612094;0,630438604;0,634392968;10,64006371;47,50942385;0,413513493;0,241781113;0,311829847;0,377359308;0,30335621;0,480172772;0;1,750653435;0,247995114;3,048814646;39,70859349;2,000343276;528,1900489;38,12006898;1497,009229;18,05506113;2,289011848;55,95764009;11,54052889;25,77567439;0,074003098;1,124734104;11,88286383;1,91221745;6,397031138;3,821610354;5,194339572;8,293996041;3,141459745;23,88379367;0,942335901;0,30096543;1,243301331
North Platte, NE;Rural;21;24;07/31 - 08/25;2003;Summer;0,094020697;0,480615117;0,462511753;0,870129435;0,80705965;9,945754636;39,7018454;0,474191343;0,280894133;0,429224923;0,571131938;0,61434642;0,689679774;0;2,887194582;0,223080164;2,194594911;58,37283754;1,993705967;1474,548204;92,2483196;3839,665124;61,26178406;5,099308877;144,5758015;31,97871669;65,65097388;0,151250687;2,175323588;11,58790495;2,504104038;12,86973993;6,350192937;13,02274255;13,90863943;5,268078948;25,19579495;1,303864373;0,692266931;1,996131304
North Platte, NE;Rural;21;25;11/06 - 12/01;2003;Fall;0,270703373;1,661375604;2,023375016;3,756407396;3,971377721;60,46239458;246,8533444;0,590770303;0,567946293;0,969224234;1,28186009;1,073259256;1,209141733;0,115712422;4,968203084;0,803086674;7,139668769;15,14877308;1,004256435;144,6405278;10,00010108;329,0574662;5,859931842;0,918799096;24,52201007;4,784018632;9,287248862;0,145967505;0,79512481;21,2204905;7,095613122;12,36636703;17,4056961;13,67582825;46,62467509;9,557952236;130,0793403;4,380609777;0,113943482;4,494553259
North Platte, NE;Rural;21;26;02/16 - 03/17;2004;Winter;0,146187699;0,724348067;0,865742727;1,543358661;1,645210747;23,76029417;95,51988149;0,386438795;0,42418398;0,611112513;0,804631476;0,675818544;0,853760129;0,078486019;3,553439526;0,4966787;4,644455102;14,74758286;1,12995902;97,94156461;7,009220877;257,6258635;4,721143731;0,857954038;15,79725847;3,403057918;6,159055527;0,092266007;0,653051607;15,11964254;3,064549516;8,874312302;4,58514124;8,683189859;21,86105234;6,883403594;52,03682965;2,060093175;0,102176437;2,162269611
North Platte, NE;Rural;21;27;06/08 - 07/06;2004;Spring;0,199094985;1,109600501;1,341183788;3,238833894;3,072227212;50,20025929;160,7354623;0,758060402;0,354039199;0,646433925;0,823870041;0,672257961;1,223726078;0;4,235974885;0,55480025;5,254774744;95,94712198;3,756980675;2207,538534;145,2385418;6518,486425;100,9278287;6,505990924;182,0902738;39,39914811;83,72069064;0,204926219;1,958461545;20,16357366;4,421741335;10,87858329;12,05149433;12,55048134;35,70214584;8,903461075;99,28175472;3,225970192;0,945849482;4,171819675
North Platte, NE;Rural;21;28;08/04 - 08/31;2004;Summer;0;0,342854376;0,343484623;0,637179733;0,598104418;7,994683391;31,4001668;0,45188711;0,271636464;0,409030313;0,492853166;0,544533421;0,761338395;0;2,665314628;0,247687077;2,047672553;52,02184915;1,855447214;1233,708533;87,84950124;3781,482093;55,39367068;3,695138252;98,54794433;21,45423865;44,6952276;0,128570391;1,307762557;19,2269457;1,982757111;9,933323211;3,970556197;9,018834791;9,059800847;4,745129779;18,86140243;0,975761854;0,538862925;1,514624779
North Platte, NE;Rural;21;29;11/03 - 12/01;2004;Fall;0,161777849;1,134623771;1,631396156;2,768198753;3,228475799;44,3205942;149,7943048;0,565405412;0,685240856;1,093770778;1,490317156;1,318189882;1,606339654;0,296865077;6,463488076;0,923277624;5,437260911;33,07894016;1,897757665;206,9884939;17,3134981;516,1094684;9,980658353;1,088323713;19,67371164;4,204589959;8,134647811;0,139989587;0,749516231;24,52105534;13,61711937;18,03904725;17,75906807;18,08807084;46,42697448;12,94059382;113,4166217;3,499251937;0,140403918;3,639655854
Goodwell, OK;Rural;22;10;01/18 - 02/15;2000;Winter;0,087116245;0,892150856;1,784876737;3,339456074;3,439222863;54,08107512;170,8151189;0,306200665;0,506309268;1,010030924;1,274254784;1,227102757;1,953071469;0,552311246;8,031370294;0,915151845;6,881895874;3,424847245;;36,20010636;;83,932046;;0,503146632;9,375490582;2,030124781;;0,187745572;;7,004663653;1,582468035;10,08018338;5,76951055;14,1953478;47,60802182;14,13209508;134,6627396;3,368700394;0,060235648;3,428936042
Goodwell, OK;Rural;22;11;04/04 - 05/02;2000;Spring;0,116990157;0,767129486;0;1,534549991;1,436185133;24,31270812;101,2497423;0,548282227;0,58145854;0,873642912;1,038942437;0,946980025;1,213263591;0,396369636;5,795378063;0,650139329;7,978030242;27,38733749;;254,8668397;;575,7987777;;2,817367432;78,55045067;17,57296922;;0,178977479;;22,39342931;4,82948172;11,15335263;0;11,51654595;20,30273954;10,04863961;69,75669055;2,215464163;0,317648472;2,533112635
Goodwell, OK;Rural;22;12;08/22 - 09/19;2000;Summer;0;0,27018587;0,239637962;0,58011368;0,457922046;9,134417806;53,46714417;0;0;0;0,407799749;0,403054443;0,486987046;0;3,922885299;0,334544085;3,597535244;11,6087984;;86,3547852;;155,8841976;;0,664639446;18,88809807;3,464666671;;0;;2,583522631;0;0,608585517;0;5,483201286;5,030321128;6,662113289;23,80987032;0,678775239;0,075562577;0,754337816
Goodwell, OK;Rural;22;13;11/22 - 12/19;2000;Fall;0;0,684201257;0,631593648;1,210277345;1,265606037;22,84954043;82,78109585;0,253060739;0;0,439001425;0,598940649;0,500074626;0,733483097;0,046258415;3,50263878;0,500679311;0,244383507;10,20527142;;115,3355307;;261,2273142;;2,156004933;27,40191264;5,586686179;;1,637789752;;9,513209256;1,502642619;3,9316629;3,693114605;5,801651753;13,31244611;6,308982601;49,86687331;1,633267369;0,278041256;1,911308625
Goodwell, OK;Rural;22;14;01/31 - 02/26;2001;Winter;0;0,411851606;0,587906853;1,078281815;1,084844286;18,43239601;71,84095025;0,354373415;0,327444656;0,491506422;0,539254054;0,511646419;0,609857186;0,14392177;4,470852849;0;2,948812243;9,797542388;;67,40562526;;152,1581234;;0,825739841;17,25205646;3,448465181;;0,10929908;;12,034666;0,214977487;3,367000028;2,047717135;5,176657882;13,40124394;6,647103892;40,56059446;1,31160487;0,094040639;1,405645509
Goodwell, OK;Rural;22;15;05/03 - 05/28;2001;Spring;0,154548916;0,45263376;0;2,332550618;1,86927097;27,42086889;106,1787761;0,266147183;0;0;0,244488308;0,545509949;0,929863191;0;5,091670927;0;3,704401681;27,71932084;;170,4597449;;397,2028275;;1,419941106;38,67026788;8,512671746;;0;;9,107740137;1,059816436;4,6111376;0,45263376;6,977094278;16,45597207;7,099705532;58,28182778;1,584056049;0,163211408;1,747267457
Goodwell, OK;Rural;22;16;08/02 - 08/27;2001;Summer;0;0,510853058;0,418562291;0,792162414;0,557885853;7,787625048;29,91995663;0,306452674;0,240192636;0,524164226;0,588057834;0,568534787;0,705196115;0;4,237684371;0;2,387431981;25,86803701;;143,8813053;;332,6097113;;2,214386793;25,28412043;5,367358852;;0;;10,74004217;0,556998441;6,741367221;0,510853058;12,70565802;6,156563229;6,209807902;22,02377161;1,198938613;0,239239758;1,43817837
Goodwell, OK;Rural;22;17;11/01 - 11/26;2001;Fall;0,109563731;0,432889691;0,453785867;0,724589007;0,74830899;11,88371153;50,73760858;0,393921148;0,336597855;0,472422996;0,603165284;0,564196741;0,731083764;0,17677035;4,134054195;0,575774351;3,40268805;13,00956358;;84,53434876;;185,5464615;;1,340743806;22,86408703;5,059133535;;0,103916116;;14,28818362;1,742853995;4,967359791;1,790011581;6,580883402;8,344068812;6,337753576;30,98196886;1,316037862;0,147432941;1,463470803
Goodwell, OK;Rural;22;18;02/07 - 03/04;2002;Winter;0;0;0,862835785;1,027987947;1,266166575;20,56874682;87,30651079;0;0;0;0;0;1,119551901;0;7,072894122;0;3,198559219;10,49221797;;98,7491963;;198,7982637;;0,971813742;26,61702344;5,792683996;;0;;6,003899005;0,416812599;1,637478069;0;4,977596284;6,454416128;7,072894122;51,2449183;0,731222151;0,108129311;0,839351462
Goodwell, OK;Rural;22;19;05/02 - 05/27;2002;Spring;0,143891663;0,681431977;0,740448853;1,42613978;1,43496189;26,30570799;143,3376953;0,193782218;0,353797049;0,484303441;0,697555144;0,677477238;0,720370947;0,054757927;5,519599012;0,451752895;7,401750638;22,15505715;;125,9529662;;288,3966147;;1,719094688;25,35657059;5,375403139;;0,127768496;;10,8764453;1,995318007;41,73801279;4,174075069;11,36044453;21,22325976;9,962900554;64,40414392;1,943770416;0,191310476;2,135080892
Goodwell, OK;Rural;22;20;08/01 - 08/26;2002;Summer;0;0,379912411;0,410883532;0,848018775;0,533293198;9,569486303;45,02375021;0,387286488;0,367229;0,466336586;0,671040944;0,708796214;0,788436239;0;4,453057199;0,221222289;3,6858583;23,9161942;0,968658663;124,5614221;8,243627383;277,8817419;5,132357108;2,322834036;21,6145975;4,821171088;9,752068432;0,144236933;1,229406002;10,402167;0,743601855;14,78620284;2,591250414;14,58739775;8,801992441;8,163692396;21,64881322;1,122656336;0,25288982;1,375546157
Goodwell, OK;Rural;22;21;10/31 - 11/25;2002;Fall;0,080176197;0,452588821;0,536831926;1,012369731;0,982448904;15,739517;63,74269087;0,332034032;0,278292741;0,449393393;0,532474524;0,492095932;0,777070023;0,044155007;3,367109771;0,314023437;2,908711081;10,32965718;0,692826918;51,67355882;4,080852218;128,9006659;2,817205639;0,671911388;8,336581503;1,696772338;2,990630238;0,08801952;0,504587151;11,58313649;1,399307028;5,70500119;4,498872317;6,396085147;12,83225839;5,854314832;35,76671758;1,361081748;0,077102564;1,438184312
Goodwell, OK;Rural;22;22;02/13 - 03/10;2003;Winter;0,114389682;0,792475782;1,108043337;1,875763143;1,79068226;38,74424056;149,38951;0,414876011;0,434794612;0,722760677;0,921377587;0,711378619;1,010726742;0,056056635;5,575216514;0,633126971;4,441848098;20,16160827;1,589788938;80,45436086;6,245335173;184,958441;3,300512241;0,930483234;17,66552297;3,704859848;5,914686391;0,104999484;1,149303297;16,07715679;2,338443797;10,95494618;6,702324798;11,31860293;22,25590693;9,916333399;82,06606026;2,421303186;0,107793196;2,529096383
Goodwell, OK;Rural;22;23;05/01 - 05/26;2003;Spring;0,104081786;0,357781138;0,250742484;0,556482729;0,49557123;6,507477103;42,6835855;0,253699353;0,225313411;0,308105741;0,378479221;0,373156857;0,496753977;0;2,012444982;0,251925231;3,1330983;14,12141455;0,823192305;52,84575258;4,102359929;146,3579147;2,352484907;0,938510193;8,53174956;1,880568628;4,298104651;0,081609582;0,518634807;10,02023737;1,208176638;9,102425261;3,09406763;7,627539047;6,694351218;3,871724154;14,5738155;0,943006112;0,104585033;1,047591145
Goodwell, OK;Rural;22;24;07/31 - 08/25;2003;Summer;0,095966622;0,512840739;0,406482827;0,79401683;0,627756185;8,285525892;36,67880979;0,311738709;0,33007628;0,459050531;0,694382694;0,68582516;0,772011745;0;3,838664891;0,273841062;3,526314929;22,57660633;0,981060056;102,4293936;7,008008436;247,5572103;3,529982444;1,844148404;16,884013;3,762869597;9,276977238;0,136920531;1,050742826;10,47197562;1,45905941;16,68535598;4,375955725;16,99770594;10,18529826;7,175491585;20,11142552;1,32168808;0,202819411;1,524507491
Goodwell, OK;Rural;22;25;11/06 - 12/01;2003;Fall;0,122972972;0,786908776;1,073648638;1,896030386;1,939780385;27,3248308;106,5968739;0,443412158;0,670439182;0,957179044;1,606334443;1,375760121;1,570270254;0,105236485;6,197719531;0,950675666;6,93260128;8,31782086;0,688766885;4,412246576;3,447972937;105,8318401;2,26672295;0,838344586;10,99011813;1,8782939;4,582516845;0,156081079;1,364527013;16,7733951;3,287753344;11,05810799;8,356249914;15,66249984;24,92153691;10,96469583;61,95650274;2,596987026;0,09359853;2,690585556
Goodwell, OK;Rural;22;26;02/20 - 03/18;2004;Winter;0,098542528;0,5059669;0,615458598;1,108747511;1,030374506;17,17233216;77,13229111;0,55840766;0,622373863;0,965255759;1,275866419;1,089730532;1,346171614;0,093932352;6,083704508;0,776238512;6,759671676;14,4269719;1,354239424;42,14450713;3,581531071;109,809224;2,242850994;1,243018909;8,170962037;1,803155386;3,674887151;0,246068185;0,867865775;24,83098831;3,478378366;17,56246837;4,902346713;13,04795278;14,39700575;10,34408411;38,52955228;1,890116631;0,138701755;2,028818386
Goodwell, OK;Rural;22;27;05/21 - 06/22;2004;Spring;0,130651686;0,376483146;0,306573034;0,53464045;0,434359551;5,964707871;32,1363034;0,248123596;0,266460674;0,346685394;0,490516854;0,459;0,613719102;0;2,554011238;0,217752809;3,01014607;28,90611239;1,708213485;81,95069671;6,601348321;216,3202249;3,614696633;1,335741574;11,70707866;2,621056182;6,301078658;0,108876405;0,653258428;12,00849439;1,799325844;11,37873035;2,885797756;9,722662931;7,013932591;4,646730342;15,21404496;1,025736183;0,150136608;1,175872791
Goodwell, OK;Rural;22;28;08/04 - 08/31;2004;Summer;0;0;0,230626653;0,461253305;0,499218872;7,463350469;34,31973916;0;0,095197242;0,125229706;0,261225766;0,234593204;0,524151483;0;1,899978295;0,175094928;2,324399334;4,228910831;0,187561233;16,0787009;1,161066366;32,99831078;0,69811311;0,186427933;3,827155802;0,87604129;1,492556764;0;0,309391038;2,029174552;0,207393992;1,778148491;0;4,440838025;5,674435624;3,611262056;16,93150953;0,367909236;0,020845193;0,388754429
Goodwell, OK;Rural;22;29;11/04 - 12/01;2004;Fall;0,147418586;0,691876305;0,737712336;1,264207286;1,555328023;23,89481846;113,5556697;0,287404302;0,324568652;0,515345645;0,714174915;0,60515949;0,895041415;0;4,102944176;0,435442294;5,580227066;57,47528578;3,287806112;215,2435237;20,05574116;469,1999114;12,84399916;1,057945147;16,13118587;3,222768501;6,597291428;0,112112454;0,615689389;14,37331214;3,073491697;11,50422436;5,451390654;10,05915058;17,0175556;8,6896443;54,26118897;1,929611239;0,138209062;2,067820301
Big Bend, TX ;Remote;23;10;01/18 - 02/15;2000;Winter;0,061254539;0,467868001;1,099956503;1,342349464;1,759172015;21,66923062;64,43889971;0,329607756;0,492078128;0,641714216;1,024409239;1,003115994;1,261843498;0,359943337;5,361230583;1,214881685;5,277224358;212,2781874;;617,7619408;;1797,795336;;2,024316662;67,00050618;14,02845613;;0,10179921;;15,98685124;2,16199353;7,098234289;4,070509945;9,780016333;21,90258124;9,231350679;57,26686828;1,857807195;0,301611048;2,159418243
Big Bend, TX ;Remote;23;11;04/04 - 05/02;2000;Spring;0;0;0;0,198553314;0;4,138011985;20,06652781;0,200277366;0;0,184760899;0,475838334;0,270676154;0,810591751;0;2,857041398;0;2,267128294;0;;0;;0;;0;0;0;;0;;9,758995975;1,27263767;5,987919711;6,79678741;6,971491339;18,21863148;3,6317154;12,71689441;0,327672592;0;0,327672592
Big Bend, TX ;Remote;23;12;08/22 - 09/19;2000;Summer;0;0;0;0,488771466;0,349332159;4,646704829;16,7937766;0;0;0,110083664;0,442389549;0,639953031;0,560692793;0;4,704535447;0;4,474974314;89,70908557;;410,2785851;;1085,694701;;1,394099516;5,330397769;6,713048584;;0;;12,18699545;2,401291648;7,697636871;0,59386467;9,127843828;23,52796125;6,357258183;16,18728901;0,381032027;0,193621362;0,574653389
Big Bend, TX ;Remote;23;13;11/22 - 12/19;2000;Fall;0;0;0,266372129;0,456939945;0,461772092;7,140403908;27,75041888;0,276640442;0,33553224;0,475060498;0,570193401;0,553280885;0,719385954;0,064327963;3,069319668;0,497711189;3,479750194;261,5399816;;1181,309051;;3232,978463;;2,517850839;48,64643657;7,948882581;;0,099965051;;17,62435185;0,453013825;6,550881917;3,118547171;6,580176811;6,429172203;4,97288376;16,82825556;0,605918796;0,415064519;1,020983314
Big Bend, TX ;Remote;23;14;01/31 - 02/26;2001;Winter;0;0;0;0,459396599;0,457883768;7,012227677;23,87525983;0,428383547;0;0,462422263;0,580927423;0,604628455;0,732462745;0;3,637856277;0;1,964664272;152,2113055;;357,8356601;;813,5101891;;2,331021714;26,13089209;4,416460393;;0,132372785;;13,52269946;0,770031402;6,065194951;3,086933352;6,828670749;9,1044741;4,212984512;17,32041164;0,579347749;0,288351282;0,867699031
Big Bend, TX ;Remote;23;15;05/03 - 05/28;2001;Spring;0;0;0;0,296970362;0,225591729;3,442623786;13,8876971;0,147457094;0,211198507;0,213254682;0,275233659;0,381861;0,490544516;0;2,178957614;0;1,25661643;23,32025128;;86,06295098;;239,4106914;;0,614502471;9,708669058;2,057055834;;0;;9,274522475;1,262491214;4,34969053;5,056720859;4,569113736;13,79458176;3,009064681;10,78933569;0,312837304;0,073899453;0,386736757
Big Bend, TX ;Remote;23;16;08/02 - 08/27;2001;Summer;0;0;0;0;0;4,955389946;12,60941727;0,352688696;0;0;0,410484134;0,606169475;0,831435158;0;4,054327214;0;0,902427979;307,4152994;;472,7639514;;955,8955853;;8,103648524;36,10440048;6,185477101;;0;;15,94972053;2,831066292;1,912255354;11,95045826;11,58821284;29,22264763;5,26803141;17,08879125;0,314228471;0,885234865;1,199463336
Big Bend, TX ;Remote;23;17;11/01 - 11/26;2001;Fall;0;0;0;0;0;4,049282318;16,48081079;0,406013673;0,336780128;0,330326153;0,435643284;0,52629229;0,700842966;0;3,409458748;0,433589746;1,890427824;25,9690335;;85,68619339;;186,5987796;;1,086321265;19,13075408;4,088592891;;0,097102981;;19,28124903;1,482067251;7,1433764;6,213123975;6,912500128;10,69188896;4,683238639;11,44348364;0,400515151;0,123007249;0,5235224
Big Bend, TX ;Remote;23;18;02/07 - 03/04;2002;Winter;0,06;0;0;0;0;5,585199279;24,53143057;0,227700252;0,183954883;0,448296555;0,5025109;0,522701071;0,489798571;0;4,121785838;0,425863032;1,298900944;7,144329082;;54,64693875;;116,6606723;;0,833779247;14,78256955;3,270433665;;0;;7,624032568;0,278175677;2,969824466;0;2,993753557;4,290411148;5,081566703;12,96470645;0,483356273;0,089773176;0,573129449
Big Bend, TX ;Remote;23;19;05/02 - 05/27;2002;Spring;0;0;0;0,213653557;0,203201441;3,733864905;14,61851456;0;0,09652837;0,112206545;0,241935755;0,277288502;0,439603723;0;2,485759231;0,173074752;3,162687481;15,75810267;;101,5758199;;181,7666094;;0,686458121;29,23088082;6,597744821;;0;;0,905645152;0,20197178;2,064293005;1,535231462;3,981026719;9,099182228;3,527896728;11,28244491;0,243387462;0,079796754;0,323184216
Big Bend, TX ;Remote;23;20;08/01 - 08/26;2002;Summer;0;0,149361261;0;0,474665025;0,272774168;5,155495055;13,13682922;0,328151754;0,410110581;0,414857232;0,617380975;0,746489862;0,711048207;0;3,84858402;0,249990246;1,534750247;120,26208;5,638387607;184,5769757;13,52668743;424,1923104;8,265500297;2,17270004;15,35414778;2,949568464;5,972551784;0;0,620545409;13,33334054;1,274950256;16,863899;20,37230642;14,46051176;23,01587416;5,707055814;18,16796204;0,698114914;0,250651477;0,948766391
Big Bend, TX ;Remote;23;21;10/31 - 11/25;2002;Fall;0,049638238;0,17111318;0,195161518;0,353633904;0,331435438;5,445715479;20,55300521;0,239250139;0,297829426;0,384156796;0,534304757;0,512722915;0,781571009;0,03638082;3,033790427;0,359800145;2,733494505;44,11359432;2,505651911;74,51100281;5,75186933;187,6522704;3,866541234;1,056893657;10,18693796;2,11471225;3,473443389;0,062895655;0,470175854;13,63664132;2,215530285;7,28787989;4,619439224;6,18813086;9,476278716;4,957965839;13,24292685;0,738758399;0,121380099;0,860138498
Big Bend, TX ;Remote;23;22;02/13 - 03/10;2003;Winter;0;0,122660373;0,162108935;0,292474106;0,293706874;4,834914409;19,61025012;0,234225838;0,393252855;0,473690939;0,645662015;0,578476182;0,731647553;0,043455057;3,208585793;0,363050049;2,500360824;62,26431623;3,396274655;68,30487732;5,607551484;171,0465003;4,1282304;1,309507351;6,197430766;1,404738646;2,461528645;0,0684186;0,34517492;17,60176356;1,511989425;13,03559248;5,751168906;8,536299038;10,03195429;5,332336124;12,22381503;0,665439582;0,148033488;0,81347307
Big Bend, TX ;Remote;23;23;05/01 - 05/26;2003;Spring;0;0,173259777;0,169888964;0,410564996;0,29797985;3,728793094;12,71335747;0,33505879;0,39034012;0,4537114;0,612813763;0,742252974;0,850793145;0;4,261381513;0,36674443;2,900247314;173,596858;8,390627165;106,7570115;6,617579645;239,3277072;5,168804313;4,111043263;9,891313014;2,42968185;6,006114207;0,107191846;0,471913789;18,2509287;3,005416672;16,18462047;11,22952569;12,55964841;17,66912642;6,630388733;11,12637882;0,75127192;0,445497059;1,19676898
Big Bend, TX ;Remote;23;24;07/31 - 08/25;2003;Summer;0;0,150541975;0,148603666;0,489745995;0,306252773;4,471678144;10,85388255;0,458733056;0,463901879;0,574385475;0,710713186;0,940725817;0,743664433;0;3,342936385;0,222259396;1,702481131;25,52364881;1,404627696;70,2507679;5,259923678;161,525724;3,371364912;1,316111599;11,40307001;2,570843424;5,349085877;0,107253081;0,813443546;24,57581586;3,419822629;22,56708196;20,77543863;17,20442792;35,55568848;5,287059999;16,56672436;0,800754215;0,145618832;0,946373047
